wellname	depth	rop	wob	rpm	torque	spp	flwpmps
TestWell #3	6146	1.61	6.78	95	2801	1434	273
TestWell #3	6147	1.34	6.37	96	2935	1422	273
TestWell #3	6148	1.58	6.10	94	2936	1433	273
TestWell #3	6149	1.68	6.29	92	2845	1443	273
TestWell #3	6150	2.76	6.38	94	2942	1445	273
TestWell #3	6151	1.05	6.16	92	2969	1442	273
TestWell #3	6152	1.14	6.01	92	2912	1440	274
TestWell #3	6153	1.56	6.49	95	2930	1446	274
TestWell #3	6154	1.97	6.57	93	2910	1438	273
TestWell #3	6155	1.41	6.14	95	2950	1444	274
TestWell #3	6156	1.16	6.18	93	2961	1429	273
TestWell #3	6157	1.56	6.39	92	2980	1452	273
TestWell #3	6158	1.87	7.39	92	2955	1449	274
TestWell #3	6159	1.02	7.85	89	2970	1447	272
TestWell #3	6160	1.21	7.85	88	2985	1460	275
TestWell #3	6161	1.01	7.57	84	2993	1454	274
TestWell #3	6162	1.73	7.78	88	2998	1467	272
TestWell #3	6163	1.68	7.51	90	2990	1452	274
TestWell #3	6164	1.69	7.61	81	3029	1469	274
TestWell #3	6165	1.30	7.80	89	3067	1457	273
TestWell #3	6166	1.00	6.06	92	3041	1462	274
TestWell #3	6167	1.85	7.68	82	2994	1457	272
TestWell #3	6168	1.24	7.95	82	3129	1431	272
TestWell #3	6169	1.50	7.72	82	3024	1460	272
TestWell #3	6170	1.58	8.37	81	3136	1451	273
TestWell #3	6171	1.89	8.73	79	3249	1455	273
TestWell #3	6172	1.60	8.97	82	3276	1452	274
TestWell #3	6173	1.04	8.58	82	3341	1467	272
TestWell #3	6174	1.74	8.02	82	3325	1448	272
TestWell #3	6175	1.45	8.75	82	3238	1453	272
TestWell #3	6176	1.61	8.41	81	3371	1451	271
TestWell #3	6177	1.59	7.65	81	3356	1426	272
TestWell #3	6178	1.18	7.28	79	3297	1443	271
TestWell #3	6179	1.52	8.89	80	3379	1447	271
TestWell #3	6180	1.81	8.87	81	3324	1454	272
TestWell #3	6181	1.79	8.26	81	3348	1456	272
TestWell #3	6182	1.63	8.48	81	3387	1462	272
TestWell #3	6183	1.02	8.02	85	3424	1457	274
TestWell #3	6184	1.17	8.35	84	3411	1452	275
TestWell #3	6185	1.31	8.46	81	3422	1462	270
TestWell #3	6186	1.85	8.25	81	3421	1460	271
TestWell #3	6187	1.61	8.88	82	3415	1464	271
TestWell #3	6188	1.05	8.29	81	3420	1468	272
TestWell #3	6189	1.34	8.82	80	3435	1477	271
TestWell #3	6190	1.83	7.83	81	3493	1464	271
TestWell #3	6191	1.97	8.10	82	3458	1464	271
TestWell #3	6192	1.33	7.09	84	3491	1465	280
TestWell #3	6193	1.77	8.33	83	3453	1473	273
TestWell #3	6194	1.68	8.27	83	3520	1470	271
TestWell #3	6195	1.34	8.85	83	3477	1470	271
TestWell #3	6196	1.91	8.22	83	3493	1467	271
TestWell #3	6197	1.17	8.14	82	3537	1470	271
TestWell #3	6198	1.53	7.75	80	3526	1456	271
TestWell #3	6199	1.13	7.94	84	3696	1381	265
TestWell #3	6200	1.02	7.91	88	3553	1451	266
TestWell #3	6201	1.19	7.97	83	3590	1443	270
TestWell #3	6202	1.16	7.19	87	3648	1463	271
TestWell #3	6203	1.04	7.55	86	3634	1448	271
TestWell #3	6204	1.99	7.34	86	3562	1464	272
TestWell #3	6205	1.51	7.02	83	3620	1460	272
TestWell #3	6206	1.76	7.07	85	3668	1467	271
TestWell #3	6207	1.74	7.97	84	3662	1442	271
TestWell #3	6208	1.07	7.37	87	3695	1439	268
TestWell #3	6209	1.77	6.08	86	3683	1459	268
TestWell #3	6210	1.61	6.18	89	3680	1457	271
TestWell #3	6211	1.14	7.10	87	3665	1451	271
TestWell #3	6212	1.58	7.20	86	3679	1456	272
TestWell #3	6213	1.39	7.29	85	3678	1456	271
TestWell #3	6214	1.07	7.58	85	3705	1459	272
TestWell #3	6215	1.37	7.18	86	3681	1455	272
TestWell #3	6216	1.16	7.58	86	3696	1457	272
TestWell #3	6217	1.64	7.97	85	3688	1465	272
TestWell #3	6218	1.70	6.90	85	3705	1472	272
TestWell #3	6219	1.62	6.80	87	3715	1470	271
TestWell #3	6220	1.71	7.18	86	3702	1464	271
TestWell #3	6221	1.05	7.87	88	3693	1457	271
TestWell #3	6222	1.03	8.05	86	3712	1462	273
TestWell #3	6223	1.50	9.93	85	3723	1465	277
TestWell #3	6224	1.40	8.76	85	3688	1470	272
TestWell #3	6225	1.65	9.05	85	3749	1464	271
TestWell #3	6226	1.57	8.15	86	3745	1474	271
TestWell #3	6227	1.81	8.42	84	3740	1476	271
TestWell #3	6228	1.26	9.72	85	3724	1472	270
TestWell #3	6229	1.45	8.08	85	3731	1466	270
TestWell #3	6230	1.57	7.08	85	3719	1461	270
TestWell #3	6231	1.26	8.10	87	3315	1452	269
TestWell #3	6232	1.63	9.90	84	3219	1445	274
TestWell #3	6233	1.31	9.46	81	3656	1443	265
TestWell #3	6234	1.74	8.03	83	3439	1465	268
TestWell #3	6235	1.37	8.46	81	3416	1478	271
TestWell #3	6236	1.89	8.70	82	3404	1472	292
TestWell #3	6237	1.95	9.85	81	3421	1448	268
TestWell #3	6238	1.29	9.90	83	3451	1422	268
TestWell #3	6239	1.88	7.23	83	3395	1418	268
TestWell #3	6240	1.85	8.77	80	3233	1405	265
TestWell #3	6241	1.54	8.59	85	3192	1406	267
TestWell #3	6242	1.34	8.67	79	3207	1421	265
TestWell #3	6243	1.13	8.83	79	3226	1412	267
TestWell #3	6244	1.20	8.91	80	3223	1408	273
TestWell #3	6245	1.24	8.55	80	3221	1409	312
TestWell #3	6246	1.98	9.67	80	3239	1409	267
TestWell #3	6247	1.01	9.50	80	3245	1406	267
TestWell #3	6248	1.07	9.46	80	3255	1415	265
TestWell #3	6249	1.51	8.19	81	3262	1413	266
TestWell #3	6250	1.49	8.92	81	3237	1410	266
TestWell #3	6251	1.53	8.64	81	3266	1412	267
TestWell #3	6252	1.28	8.27	81	3272	1413	267
TestWell #3	6253	1.05	8.32	79	3255	1409	275
TestWell #3	6254	1.65	8.08	81	3277	1414	294
TestWell #3	6255	1.98	9.28	81	3270	1410	265
TestWell #3	6256	1.21	9.42	80	3307	1410	266
TestWell #3	6257	1.73	9.57	79	3313	1409	265
TestWell #3	6258	1.33	9.54	80	3329	1413	265
TestWell #3	6259	1.85	8.61	79	3317	1411	266
TestWell #3	6260	1.41	8.47	78	3349	1417	267
TestWell #3	6261	1.18	8.36	79	3330	1405	266
TestWell #3	6262	1.79	8.04	76	3884	1386	288
TestWell #3	6263	1.14	8.01	77	3410	1411	286
TestWell #3	6264	1.65	8.95	77	4088	1410	271
TestWell #3	6265	1.35	8.33	77	3449	1415	270
TestWell #3	6266	1.99	9.41	76	3402	1419	271
TestWell #3	6267	1.24	9.22	78	3736	1433	269
TestWell #3	6268	1.13	8.65	76	3961	1432	271
TestWell #3	6269	1.81	9.25	76	3559	1422	270
TestWell #3	6270	1.03	8.77	77	3752	1402	283
TestWell #3	6271	1.25	8.38	76	4212	1439	274
TestWell #3	6272	1.78	8.94	78	4227	1378	293
TestWell #3	6273	1.85	8.13	79	4169	1448	272
TestWell #3	6274	1.22	8.48	76	4164	1446	271
TestWell #3	6275	1.33	8.16	77	4177	1444	272
TestWell #3	6276	1.68	8.62	78	4163	1452	273
TestWell #3	6277	1.22	8.63	76	4151	1450	271
TestWell #3	6278	1.58	8.57	76	4154	1452	273
TestWell #3	6279	1.09	8.36	77	4164	1455	272
TestWell #3	6280	1.66	8.23	77	4177	1446	271
TestWell #3	6281	1.64	8.06	80	4164	1461	271
TestWell #3	6282	1.71	8.26	78	4166	1465	271
TestWell #3	6283	1.13	8.45	78	4158	1457	273
TestWell #3	6284	1.57	8.68	79	4164	1460	271
TestWell #3	6285	1.57	7.17	80	4154	1460	271
TestWell #3	6286	1.61	8.66	79	4146	1455	271
TestWell #3	6287	1.20	8.63	79	4160	1459	272
TestWell #3	6288	1.33	8.68	79	4164	1460	271
TestWell #3	6289	1.15	8.64	81	4158	1459	271
TestWell #3	6290	1.97	8.01	78	4146	1460	272
TestWell #3	6291	1.43	8.04	79	4148	1463	272
TestWell #3	6292	1.22	6.51	80	4170	1463	271
TestWell #3	6293	1.19	7.68	76	4189	1450	273
TestWell #3	6294	1.06	7.34	78	4140	1452	274
TestWell #3	6295	1.11	8.63	78	4151	1451	272
TestWell #3	6296	1.79	8.32	79	4151	1459	272
TestWell #3	6297	1.43	8.41	78	4142	1457	274
TestWell #3	6298	1.27	8.48	79	4143	1459	273
TestWell #3	6299	1.51	8.58	78	4148	1465	272
TestWell #3	6300	1.71	7.31	78	4142	1463	273
TestWell #3	6301	1.27	7.15	77	4169	1454	273
TestWell #3	6302	1.44	7.59	77	4175	1445	274
TestWell #3	6303	1.93	7.59	76	4156	1461	275
TestWell #3	6304	1.65	8.24	77	4147	1449	275
TestWell #3	6305	1.78	7.43	78	4147	1471	276
TestWell #3	6306	1.64	8.59	78	4149	1472	275
TestWell #3	6307	1.08	8.66	77	4146	1470	275
TestWell #3	6308	1.02	7.30	77	4147	1481	275
TestWell #3	6309	1.96	7.81	78	4146	1474	274
TestWell #3	6310	1.99	7.07	78	4131	1474	275
TestWell #3	6311	1.18	7.11	78	4161	1476	274
TestWell #3	6312	1.79	7.90	78	4156	1477	275
TestWell #3	6313	1.64	7.42	77	4147	1481	275
TestWell #3	6314	1.55	7.38	78	4159	1476	275
TestWell #3	6315	1.57	8.43	76	4159	1482	275
TestWell #3	6316	1.92	8.26	76	4155	1479	275
TestWell #3	6317	1.58	8.65	76	4149	1484	273
TestWell #3	6318	1.17	7.63	78	4212	1481	274
TestWell #3	6319	1.17	7.18	78	4182	1480	275
TestWell #3	6320	1.17	7.39	80	4190	1483	274
TestWell #3	6321	1.90	7.16	78	4203	1479	274
TestWell #3	6322	1.44	6.63	80	4153	1485	276
TestWell #3	6323	1.10	7.73	77	4205	1478	274
TestWell #3	6324	1.32	7.26	82	4192	1461	273
TestWell #3	6325	1.32	7.11	84	4251	1464	273
TestWell #3	6326	1.60	7.68	83	4183	1446	271
TestWell #3	6327	1.96	7.38	86	4275	1463	272
TestWell #3	6328	1.94	7.86	85	4273	1471	274
TestWell #3	6329	1.17	7.24	84	4237	1480	273
TestWell #3	6330	1.97	7.19	82	4240	1459	274
TestWell #3	6331	1.66	6.37	80	4210	1471	275
TestWell #3	6332	1.22	6.49	82	4282	1467	275
TestWell #3	6333	1.15	6.76	82	4287	1441	275
TestWell #3	6334	1.30	6.47	84	4264	1429	275
TestWell #3	6335	1.74	7.77	86	4280	1420	274
TestWell #3	6336	1.67	7.54	86	4261	1453	272
TestWell #3	6337	1.96	6.67	85	4286	1454	273
TestWell #3	6338	1.41	6.73	86	4273	1450	275
TestWell #3	6339	1.56	7.78	85	4290	1457	273
TestWell #3	6340	1.99	7.23	86	4270	1456	273
TestWell #3	6341	1.16	7.22	86	4273	1423	274
TestWell #3	6342	1.94	6.67	85	4297	1413	274
TestWell #3	6343	1.40	6.18	87	4281	1450	274
TestWell #3	6344	1.57	7.21	86	4266	1453	274
TestWell #3	6345	1.20	7.49	86	4277	1453	274
TestWell #3	6346	1.17	6.11	88	4285	1446	273
TestWell #3	6347	1.78	6.66	87	4261	1415	274
TestWell #3	6348	1.33	7.94	85	4249	1389	274
TestWell #3	6349	1.21	7.54	86	4254	1425	273
TestWell #3	6350	1.45	7.73	86	4261	1449	274
TestWell #3	6351	1.86	7.73	87	4277	1452	273
TestWell #3	6352	1.63	6.65	85	4258	1456	274
TestWell #3	6353	1.57	7.36	87	4255	1456	274
TestWell #3	6354	1.53	7.17	86	4281	1451	272
TestWell #3	6355	1.16	6.36	86	4087	1425	273
TestWell #3	6356	1.44	7.88	86	4100	1408	272
TestWell #3	6357	1.79	7.67	86	4106	1407	274
TestWell #3	6358	1.68	7.47	88	4171	1413	273
TestWell #3	6359	1.72	7.39	86	4023	1430	272
TestWell #3	6360	1.89	7.10	87	4193	1469	271
TestWell #3	6361	1.49	7.68	86	4081	1435	272
TestWell #3	6362	1.86	6.23	85	4051	1420	273
TestWell #3	6363	1.31	7.93	86	3928	1437	272
TestWell #3	6364	1.07	7.52	85	4009	1397	273
TestWell #3	6365	1.37	6.04	86	3885	1420	272
TestWell #3	6366	1.37	7.64	86	3881	1421	273
TestWell #3	6367	1.78	7.77	88	3970	1421	273
TestWell #3	6368	1.01	7.41	86	3847	1432	273
TestWell #3	6369	1.33	7.42	87	3941	1430	273
TestWell #3	6370	1.92	8.43	87	3847	1439	271
TestWell #3	6371	1.73	7.81	85	3831	1420	271
TestWell #3	6372	1.67	5.17	88	3815	1430	273
TestWell #3	6373	1.60	8.46	85	3820	1439	273
TestWell #3	6374	1.52	6.10	85	3780	1439	273
TestWell #3	6375	1.98	7.19	86	3766	1435	272
TestWell #3	6376	1.52	7.51	87	3753	1432	271
TestWell #3	6377	1.75	7.70	87	3832	1438	272
TestWell #3	6378	1.81	7.05	87	3759	1437	272
TestWell #3	6379	1.92	7.48	87	3818	1443	272
TestWell #3	6380	1.30	8.88	86	3736	1439	271
TestWell #3	6381	1.02	5.17	87	3732	1438	273
TestWell #3	6382	1.35	8.25	86	3756	1440	272
TestWell #3	6383	1.02	7.62	85	3766	1444	272
TestWell #3	6384	1.94	7.55	87	3755	1435	272
TestWell #3	6385	1.40	7.23	86	3755	1437	271
TestWell #3	6386	1.65	7.42	86	3815	1428	280
TestWell #3	6387	1.74	7.59	85	3810	1427	271
TestWell #3	6388	1.70	7.22	87	3829	1439	271
TestWell #3	6389	1.50	8.08	86	3768	1432	272
TestWell #3	6390	1.93	8.24	87	3786	1427	273
TestWell #3	6391	1.88	8.56	88	3838	1435	272
TestWell #3	6392	1.35	7.25	90	3787	1428	273
TestWell #3	6393	1.63	7.31	87	3849	1423	270
TestWell #3	6394	1.33	7.41	87	3863	1428	272
TestWell #3	6395	1.81	7.01	83	3922	1431	277
TestWell #3	6396	1.94	7.49	88	3879	1425	272
TestWell #3	6397	1.33	7.67	89	3922	1421	272
TestWell #3	6398	1.26	8.87	86	3895	1429	272
TestWell #3	6399	1.77	8.67	87	3917	1425	272
TestWell #3	6400	1.29	8.55	88	3959	1428	271
TestWell #3	6401	1.42	7.47	89	3925	1429	297
TestWell #3	6402	1.15	8.53	89	3931	1427	272
TestWell #3	6403	1.74	8.16	89	3921	1429	271
TestWell #3	6404	1.10	7.20	90	3940	1436	271
TestWell #3	6405	1.25	7.18	90	3990	1438	277
TestWell #3	6406	1.67	8.81	88	4006	1432	272
TestWell #3	6407	1.45	8.50	88	3955	1438	272
TestWell #3	6408	1.81	8.13	88	3979	1439	272
TestWell #3	6409	1.74	8.66	90	4016	1439	271
TestWell #3	6410	1.60	7.26	89	4015	1440	296
TestWell #3	6411	1.79	8.65	91	4023	1439	272
TestWell #3	6412	1.10	8.48	89	4018	1440	272
TestWell #3	6413	1.59	8.13	89	4012	1441	271
TestWell #3	6414	1.14	9.00	89	4032	1443	272
TestWell #3	6415	1.73	7.03	90	4037	1440	272
TestWell #3	6416	1.39	7.12	89	4043	1438	271
TestWell #3	6417	1.51	7.89	91	4098	1439	271
TestWell #3	6418	1.72	7.54	88	4091	1358	278
TestWell #3	6419	1.43	7.96	87	4112	1432	291
TestWell #3	6420	1.94	7.21	89	4084	1421	276
TestWell #3	6421	1.23	8.57	89	4099	1438	281
TestWell #3	6422	1.58	8.29	86	4101	1441	277
TestWell #3	6423	1.70	7.74	87	4081	1431	272
TestWell #3	6424	1.14	7.53	88	4135	1434	271
TestWell #3	6425	1.44	7.52	90	4098	1434	272
TestWell #3	6426	1.46	7.74	88	4142	1430	278
TestWell #3	6427	1.66	7.64	89	4149	1391	282
TestWell #3	6428	1.50	7.41	87	4124	1407	275
TestWell #3	6429	1.31	7.73	87	4115	1427	274
TestWell #3	6430	1.16	7.36	86	4133	1436	274
TestWell #3	6431	1.11	7.82	86	4150	1431	281
TestWell #3	6432	1.43	7.19	88	4149	1432	271
TestWell #3	6433	1.84	7.37	88	4173	1440	276
TestWell #3	6434	1.20	7.88	88	4195	1440	272
TestWell #3	6435	1.36	7.47	87	4212	1306	277
TestWell #3	6436	1.85	7.26	88	4228	1292	309
TestWell #3	6437	1.65	7.55	88	4169	1274	272
TestWell #3	6438	1.70	7.54	86	4185	1434	273
TestWell #3	6439	1.57	6.85	87	4219	1423	272
TestWell #3	6440	1.94	5.82	87	4188	1427	276
TestWell #3	6441	1.20	6.70	88	4271	1408	272
TestWell #3	6442	1.26	7.36	87	4226	1277	277
TestWell #3	6443	1.04	7.38	87	4239	1289	282
TestWell #3	6444	1.65	7.07	87	4236	1249	274
TestWell #3	6445	1.49	7.72	88	4237	1245	297
TestWell #3	6446	1.83	6.23	88	4295	1250	272
TestWell #3	6447	1.15	6.08	88	4333	1253	273
TestWell #3	6448	1.01	6.25	89	4461	1260	278
TestWell #3	6449	1.42	6.23	88	4312	1271	272
TestWell #3	6450	1.29	6.85	87	4478	1290	277
TestWell #3	6451	1.70	6.59	90	4560	1343	311
TestWell #3	6452	1.81	7.31	88	4416	1342	284
TestWell #3	6453	1.14	7.29	88	4365	1378	276
TestWell #3	6454	1.11	6.44	87	4520	1340	297
TestWell #3	6455	1.58	6.89	88	4646	1347	271
TestWell #3	6456	1.24	6.56	87	4663	1277	271
TestWell #3	6457	1.98	6.85	88	4683	1320	270
TestWell #3	6458	1.80	6.75	88	4736	1407	263
TestWell #3	6459	1.78	7.98	89	4718	1388	276
TestWell #3	6460	1.41	7.69	89	4708	1408	290
TestWell #3	6461	1.55	7.90	88	4682	1392	272
TestWell #3	6462	1.36	7.80	89	4695	1392	275
TestWell #3	6463	1.07	6.98	88	4752	1409	276
TestWell #3	6464	1.78	7.15	88	4734	1411	270
TestWell #3	6465	1.57	7.98	89	4783	1410	271
TestWell #3	6466	1.81	7.78	89	4762	1415	271
TestWell #3	6467	1.14	6.31	88	4792	1415	271
TestWell #3	6468	1.33	7.78	89	4764	1416	270
TestWell #3	6469	1.25	6.29	96	4779	1422	272
TestWell #3	6470	1.74	7.40	96	4791	1418	285
TestWell #3	6471	1.77	7.45	92	4868	1422	271
TestWell #3	6472	1.42	6.47	95	4873	1422	271
TestWell #3	6473	1.95	7.49	90	4793	1419	282
TestWell #3	6474	1.28	7.56	93	4846	1419	272
TestWell #3	6475	1.28	7.79	92	4841	1421	271
TestWell #3	6476	1.84	6.66	92	4827	1423	271
TestWell #3	6477	1.96	7.27	97	4854	1422	271
TestWell #3	6478	1.02	6.25	97	4896	1427	272
TestWell #3	6479	1.00	7.05	99	4961	1416	275
TestWell #3	6480	1.02	7.70	99	4929	1410	270
TestWell #3	6481	1.89	6.07	95	4978	1430	272
TestWell #3	6482	1.64	7.99	93	4950	1438	295
TestWell #3	6483	1.62	7.46	95	5012	1454	276
TestWell #3	6484	1.08	7.15	97	4939	1445	274
TestWell #3	6485	1.52	7.07	96	4954	1472	272
TestWell #3	6486	1.66	7.47	97	4933	1454	270
TestWell #3	6487	1.74	7.75	97	5039	1432	273
TestWell #3	6488	1.66	7.53	94	5039	1470	272
TestWell #3	6489	1.34	6.54	94	5137	1468	270
TestWell #3	6490	1.51	7.18	96	5109	1470	274
TestWell #3	6491	1.51	7.93	93	5100	1447	276
TestWell #3	6492	1.89	7.97	94	5120	1467	275
TestWell #3	6493	1.38	7.56	94	5129	1473	273
TestWell #3	6494	1.85	7.68	95	5104	1480	273
TestWell #3	6495	1.27	7.61	95	5146	1480	273
TestWell #3	6496	1.57	7.08	96	5120	1472	272
TestWell #3	6497	1.10	7.26	94	5128	1474	273
TestWell #3	6498	1.16	6.41	96	5150	1477	272
TestWell #3	6499	1.57	7.54	94	5138	1473	272
TestWell #3	6500	1.92	7.79	94	5141	1481	274
TestWell #3	6501	1.15	7.96	95	5171	1478	273
TestWell #3	6502	1.29	7.58	94	5156	1481	273
TestWell #3	6503	1.64	7.93	94	5181	1479	272
TestWell #3	6504	1.32	7.78	95	5170	1491	273
TestWell #3	6505	1.94	7.60	94	5172	1479	273
TestWell #3	6506	1.02	7.90	95	5196	1486	273
TestWell #3	6507	1.11	7.53	96	5193	1484	273
TestWell #3	6508	1.38	7.46	95	5213	1490	273
TestWell #3	6509	1.90	7.73	95	5185	1486	272
TestWell #3	6510	1.06	7.34	94	5178	1466	271
TestWell #3	6511	1.05	7.23	91	5255	1418	264
TestWell #3	6512	1.77	7.49	93	5336	1420	272
TestWell #3	6513	1.11	7.74	89	5364	1464	270
TestWell #3	6514	1.57	7.33	93	5379	1413	271
TestWell #3	6515	1.23	7.09	96	5215	1479	271
TestWell #3	6516	1.93	7.90	96	5344	1490	269
TestWell #3	6517	1.94	6.65	94	5439	1435	274
TestWell #3	6518	1.70	6.61	94	5422	1426	271
TestWell #3	6519	1.76	7.59	93	5524	1429	268
TestWell #3	6520	1.76	7.23	89	5478	1422	269
TestWell #3	6521	1.96	7.05	89	5594	1419	269
TestWell #3	6522	1.35	7.22	89	5546	1420	270
TestWell #3	6523	1.77	6.37	88	5556	1409	269
TestWell #3	6524	1.46	7.33	90	5597	1414	271
TestWell #3	6525	1.71	6.86	90	5668	1423	269
TestWell #3	6526	1.91	5.15	90	5597	1419	270
TestWell #3	6527	1.02	6.33	93	5604	1423	270
TestWell #3	6528	1.59	8.25	91	5577	1420	269
TestWell #3	6529	1.84	7.03	91	5737	1423	269
TestWell #3	6530	1.66	7.36	90	5736	1426	269
TestWell #3	6531	1.02	7.62	90	5710	1424	269
TestWell #3	6532	1.14	7.40	90	5768	1415	270
TestWell #3	6533	1.60	7.38	90	5803	1420	269
TestWell #3	6534	1.10	7.08	89	5762	1422	270
TestWell #3	6535	1.40	7.82	92	5810	1418	269
TestWell #3	6536	1.18	7.42	90	5885	1419	270
TestWell #3	6537	1.40	8.32	91	5867	1418	270
TestWell #3	6538	1.41	7.05	90	5923	1416	269
TestWell #3	6539	1.15	7.51	92	5886	1418	269
TestWell #3	6540	1.83	7.42	91	5793	1411	269
TestWell #3	6541	1.61	7.65	90	5886	1415	270
TestWell #3	6542	1.56	8.32	91	5968	1420	272
TestWell #3	6543	1.44	8.52	89	5934	1412	272
TestWell #3	6544	1.79	9.77	92	5903	1417	272
TestWell #3	6545	1.33	8.46	91	5910	1421	271
TestWell #3	6546	1.06	9.16	95	5933	1435	275
TestWell #3	6547	1.05	9.65	93	5951	1423	273
TestWell #3	6548	1.91	10.01	92	5935	1420	272
TestWell #3	6549	1.87	11.29	93	5964	1438	270
TestWell #3	6550	1.70	10.45	93	5912	1434	270
TestWell #3	6551	1.42	11.60	94	6074	1441	273
TestWell #3	6552	1.38	11.04	93	5970	1414	274
TestWell #3	6553	1.52	10.01	91	5995	1437	271
TestWell #3	6554	1.97	10.36	90	5932	1442	274
TestWell #3	6555	1.59	10.76	94	5950	1437	275
TestWell #3	6556	2.00	11.74	93	5973	1451	273
TestWell #3	6557	1.28	10.61	94	5974	1444	273
TestWell #3	6558	1.27	11.55	93	5960	1454	274
TestWell #3	6559	1.62	10.08	93	5988	1448	274
TestWell #3	6560	1.63	11.55	94	5952	1450	273
TestWell #3	6561	1.59	11.54	94	5980	1449	273
TestWell #3	6562	1.90	10.59	93	6012	1450	275
TestWell #3	6563	1.47	11.47	93	5960	1450	274
TestWell #3	6564	1.70	10.06	94	5931	1452	275
TestWell #3	6565	1.58	11.50	94	5925	1456	274
TestWell #3	6566	1.11	10.98	93	5891	1456	274
TestWell #3	6567	1.11	11.97	93	5886	1456	275
TestWell #3	6568	1.50	10.28	95	5909	1445	274
TestWell #3	6569	1.06	11.58	93	5874	1455	273
TestWell #3	6570	1.06	11.73	93	5855	1453	274
TestWell #3	6571	1.87	11.80	93	5861	1450	274
TestWell #3	6572	1.06	11.45	93	5881	1438	274
TestWell #3	6573	1.30	9.21	94	5892	1417	273
TestWell #3	6574	1.91	9.28	92	5824	1442	273
TestWell #3	6575	1.02	10.68	93	5768	1404	271
TestWell #3	6576	1.89	11.54	90	5766	1424	272
TestWell #3	6577	1.53	11.15	91	5838	1440	274
TestWell #3	6578	1.25	11.23	93	5786	1420	274
TestWell #3	6579	1.96	10.05	91	5809	1442	274
TestWell #3	6580	1.97	10.64	91	5784	1426	274
TestWell #3	6581	1.81	11.75	93	5806	1424	272
TestWell #3	6582	1.39	9.15	93	5811	1422	273
TestWell #3	6583	1.27	9.18	91	5795	1432	273
TestWell #3	6584	1.96	9.93	87	5818	1440	272
TestWell #3	6585	1.31	10.08	87	5811	1406	273
TestWell #3	6586	1.62	11.36	88	5829	1435	274
TestWell #3	6587	1.41	11.27	89	5799	1440	272
TestWell #3	6588	1.60	10.74	89	5844	1428	273
TestWell #3	6589	1.52	10.04	87	5787	1432	274
TestWell #3	6590	1.14	11.61	87	5822	1430	272
TestWell #3	6591	1.44	10.22	88	5896	1427	273
TestWell #3	6592	1.96	10.72	88	5864	1442	273
TestWell #3	6593	1.92	10.94	87	5884	1444	272
TestWell #3	6594	1.05	10.76	88	5979	1438	272
TestWell #3	6595	1.76	11.18	88	5906	1444	273
TestWell #3	6596	1.45	10.44	87	6073	1442	273
TestWell #3	6597	1.47	10.44	88	6110	1445	274
TestWell #3	6598	1.47	11.66	87	6021	1440	274
TestWell #3	6599	1.20	11.24	86	6125	1442	273
TestWell #3	6600	1.55	11.03	87	6072	1440	274
TestWell #3	6601	1.89	10.76	87	5988	1443	273
TestWell #3	6602	1.04	10.88	87	6098	1442	273
TestWell #3	6603	1.68	11.53	87	6067	1442	272
TestWell #3	6604	2.20	11.84	84	6483	1444	274
TestWell #3	6605	1.39	10.32	87	6269	1437	272
TestWell #3	6606	2.01	10.97	87	6354	1436	273
TestWell #3	6607	2.09	10.04	88	6247	1438	273
TestWell #3	6608	2.81	10.39	89	6266	1441	274
TestWell #3	6609	2.05	10.04	88	6471	1441	274
TestWell #3	6610	2.06	10.90	86	6358	1442	273
TestWell #3	6611	2.97	10.65	86	6374	1443	272
TestWell #3	6612	1.33	10.36	88	6445	1444	273
TestWell #3	6613	2.71	11.14	87	6509	1439	272
TestWell #3	6614	1.47	10.02	86	6472	1437	271
TestWell #3	6615	2.22	11.08	85	6454	1427	273
TestWell #3	6616	2.56	10.33	88	6430	1438	273
TestWell #3	6617	1.65	10.27	89	6465	1441	273
TestWell #3	6618	1.77	10.03	87	6442	1440	273
TestWell #3	6619	1.00	10.90	87	6427	1445	273
TestWell #3	6620	1.97	10.32	86	6524	1441	273
TestWell #3	6621	1.27	10.90	88	6497	1443	274
TestWell #3	6622	1.19	10.53	88	6395	1440	273
TestWell #3	6623	1.18	10.11	87	6439	1442	272
TestWell #3	6624	1.59	10.89	87	6425	1439	273
TestWell #3	6625	1.77	10.31	86	6398	1440	272
TestWell #3	6626	1.36	10.22	87	6405	1442	272
TestWell #3	6627	1.22	10.75	87	6401	1435	273
TestWell #3	6628	1.37	10.74	86	6425	1441	273
TestWell #3	6629	1.09	10.29	86	6462	1441	272
TestWell #3	6630	1.42	10.38	87	6467	1437	274
TestWell #3	6631	2.00	10.17	87	6390	1435	273
TestWell #3	6632	1.97	10.25	87	6479	1434	272
TestWell #3	6633	1.27	10.71	88	6397	1440	273
TestWell #3	6634	1.85	9.52	87	6423	1441	273
TestWell #3	6635	1.18	10.57	88	6672	1429	267
TestWell #3	6636	1.54	10.39	86	6791	1433	270
TestWell #3	6637	1.18	10.00	88	6494	1439	268
TestWell #3	6638	1.99	10.26	90	6760	1440	273
TestWell #3	6639	1.20	10.50	89	6505	1437	272
TestWell #3	6640	1.59	10.41	88	6516	1434	273
TestWell #3	6641	1.49	9.67	87	6726	1439	273
TestWell #3	6642	1.95	9.50	87	6608	1444	273
TestWell #3	6643	1.38	9.08	88	6644	1446	273
